med_id,generic_name,normalized_name,renal_audit_status,audit_priority,renal_rules_published,renal_rules_pending,renal_rules_automatic,renal_biblio_published,renal_biblio_verified,renal_clinical_class,existing_review_priority,phase6_status,disposition,next_action
MED-0142,CLONAZEPAM,CLONAZEPAM,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0144,CLONIXINATO DE LISINA,CLONIXINATO DE LISINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0145,CLOPIDOGREL,CLOPIDOGREL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0146,CLORAMBUCILO,CLORAMBUCILO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0148,CLORFENAMINA,CLORFENAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0149,CLORHEXIDINA,CLORHEXIDINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0150,CLORHIDRATO DE ALFUZOSINA,CLORHIDRATO DE ALFUZOSINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0152,CLOROQUINA,CLOROQUINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0153,CLORTALIDONA,CLORTALIDONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0154,CLORURO DE TROSPIO,CLORURO DE TROSPIO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0155,CLOTIAZEPAM,CLOTIAZEPAM,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0156,CLOTRIMAZOL,CLOTRIMAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0157,CLOZAPINA,CLOZAPINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0159,CODEINA,CODEINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0161,COLECALCIFEROL,COLECALCIFEROL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0162,CONDROITINA SULFATO,CONDROITINA SULFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0163,CRIZOTINIB,CRIZOTINIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0165,DACOMITINIB,DACOMITINIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0166,DANAZOL,DANAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0169,DAPOXETINA,DAPOXETINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0170,DAPSONA,DAPSONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0171,DARIFENACINA,DARIFENACINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0172,DAROLUTAMIDA,DAROLUTAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0173,DARUNAVIR,DARUNAVIR,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0174,DASATINIB,DASATINIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0175,DECUALINIO,DECUALINIO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0177,DEFLAZACORT,DEFLAZACORT,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0179,DESLORATADINA,DESLORATADINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0180,DESOGESTREL,DESOGESTREL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0181,DESVENLAFAXINA,DESVENLAFAXINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0182,DEXAMETASONA,DEXAMETASONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0183,DEXIBUPROFENO,DEXIBUPROFENO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0184,DEXKETOPROFENO,DEXKETOPROFENO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0185,DEXLANSOPRAZOL,DEXLANSOPRAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0186,DEXTROMETORFANO,DEXTROMETORFANO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0187,DIACEREINA,DIACEREINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0188,DIAZEPAM,DIAZEPAM,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0189,DICLOFENACO,DICLOFENACO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0190,DICLOXACILINA,DICLOXACILINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0191,DIDROGESTERONA,DIDROGESTERONA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0192,DIENOGEST,DIENOGEST,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0193,DIFENHIDRAMINA,DIFENHIDRAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0194,DIFENOXILATO,DIFENOXILATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0196,DILTIAZEM,DILTIAZEM,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0197,DIMENHIDRINATO,DIMENHIDRINATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0198,DIMETIL FUMARATO,DIMETIL FUMARATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0199,DIMETILPOLISILOXANO (DIMETICONA),DIMETILPOLISILOXANO (DIMETICONA),NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0200,DINITRATO DE ISOSORBIDE,DINITRATO DE ISOSORBIDE,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0201,DIOSMINA,DIOSMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0202,DIPIRONA,DIPIRONA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0203,DOBESILATO CALCICO,DOBESILATO CALCICO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0204,DOCUSATO DE SODIO,DOCUSATO DE SODIO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0206,DOMPERIDONA,DOMPERIDONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0207,DONEPEZILO,DONEPEZILO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0209,DOXAZOSINA,DOXAZOSINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0210,DOXEPINA,DOXEPINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0212,DOXILAMINA,DOXILAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0213,DOXOFILINA,DOXOFILINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0214,DRONABINOL,DRONABINOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0215,DRONEDARONA,DRONEDARONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0216,DROSPIRENONA,DROSPIRENONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0219,DUTASTERIDA,DUTASTERIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0220,EFAVIRENZ,EFAVIRENZ,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0221,ELETRIPTAN,ELETRIPTAN,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0222,ELIGLUSTAT,ELIGLUSTAT,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0223,ELTROMBOPAG,ELTROMBOPAG,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0224,ELVITEGRAVIR,ELVITEGRAVIR,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0226,EMTRICITABINA,EMTRICITABINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0229,ENTECAVIR,ENTECAVIR,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0230,ENTRECTINIB,ENTRECTINIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0231,ENZALUTAMIDA,ENZALUTAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0232,EPLERENONA,EPLERENONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0233,ERGOTAMINA TARTRATO,ERGOTAMINA TARTRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0235,ERLOTINIB,ERLOTINIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0236,ESCINA,ESCINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0238,ESOMEPRAZOL,ESOMEPRAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0239,ESPIRAMICINA BASE,ESPIRAMICINA BASE,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0240,ESPIRONOLACTONA,ESPIRONOLACTONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0241,ESTRADIOL,ESTRADIOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0242,ESZOPICLONA,ESZOPICLONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0244,ETINIL ESTRADIOL,ETINIL ESTRADIOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0245,ETORICOXIB,ETORICOXIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0246,ETRAVIRINA (TMC 125),ETRAVIRINA (TMC 125),NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0247,EVEROLIMUS,EVEROLIMUS,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0248,EVOGLIPTINA,EVOGLIPTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0249,EXEMESTANO,EXEMESTANO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0252,FEBUXOSTAT,FEBUXOSTAT,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0253,FENILEFRINA,FENILEFRINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0255,FENOBARBITAL,FENOBARBITAL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0256,FENOFIBRATO,FENOFIBRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0257,FENOTEROL,FENOTEROL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0258,FENOVERINA,FENOVERINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
